,timestamp,UNISWAP_V3_token0_amount,UNISWAP_V3_token1_amount,UNISWAP_V3_price_init,UNISWAP_V3_price_lower,UNISWAP_V3_price_upper,UNISWAP_V3_liquidity,UNISWAP_V3_cash,UNISWAP_V3_tvl,UNISWAP_V3_volume,UNISWAP_V3_fees,UNISWAP_V3_price,UNISWAP_V3_balance,net_balance
7866,2024-12-03 18:00:00+00:00,238727.42917580393,160.31465008336588,3705.73,3415.7204610992676,4020.362611430019,7.496264282423444e+18,6357.725733013715,389232097.6559262,1471628.5770369284,4414.885731110785,3581.15,819195.9640548633,819195.9640548633
7867,2024-12-03 19:00:00+00:00,236045.79562792595,161.0636658227519,3705.73,3415.7204610992676,4020.362611430019,7.496264282423444e+18,6456.018604402871,389232097.6559262,1471628.5770369284,4414.885731110785,3579.27,818992.16140173,818992.16140173
7868,2024-12-03 20:00:00+00:00,278782.54729459743,149.1733500075189,3705.73,3415.7204610992676,4020.362611430019,7.496264282423444e+18,6554.311475792026,389232097.6559262,1471628.5770369284,4414.885731110785,3609.29,823746.7392190273,823746.7392190273
7869,2024-12-03 21:00:00+00:00,285940.08991187706,147.19164433655865,3705.73,3415.7204610992676,4020.362611430019,7.496264282423444e+18,6652.60434718118,389232097.6559262,1471628.5770369284,4414.885731110785,3614.33,824591.8701340122,824591.8701340122
7870,2024-12-03 22:00:00+00:00,315837.00303297,138.94390072452816,3705.73,3415.7204610992676,4020.362611430019,7.496264282423444e+18,6750.897218570335,389232097.6559262,1471628.5770369284,4414.885731110785,3635.42,827707.3358235045,827707.3358235045
7871,2024-12-03 23:00:00+00:00,289474.4150028862,146.2141164743115,3705.73,3415.7204610992676,4020.362611430019,7.496264282423444e+18,6849.19008995949,389232097.6559262,1471628.5770369284,4414.885731110785,3616.82,825153.7458394652,825153.7458394652
7872,2024-12-04 00:00:00+00:00,404828.7159722411,114.67467416208142,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,7584.251301624054,400218721.76464933,1851330.9080078483,5553.992724023545,3698.56,836544.1301427729,836544.1301427729
7873,2024-12-04 01:00:00+00:00,390729.069045621,118.49205801315921,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,8319.312513288616,400218721.76464933,1851330.9080078483,5553.992724023545,3688.52,836108.7073816076,836108.7073816076
7874,2024-12-04 02:00:00+00:00,337909.72959402745,132.8853187775972,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,9054.373724953182,400218721.76464933,1851330.9080078483,5553.992724023545,3651.03,832132.3887355513,832132.3887355513
7875,2024-12-04 03:00:00+00:00,357482.51844725915,127.53457757900057,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,9789.434936617747,400218721.76464933,1851330.9080078483,5553.992724023545,3664.9,834673.4267531561,834673.4267531561
7876,2024-12-04 04:00:00+00:00,367473.33782523585,124.81112825841599,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,10524.496148282311,400218721.76464933,1851330.9080078483,5553.992724023545,3671.99,836303.0488271391,836303.0488271391
7877,2024-12-04 05:00:00+00:00,385218.819634608,119.98674416767344,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,11259.557359946877,400218721.76464933,1851330.9080078483,5553.992724023545,3684.6,838581.5345547644,838581.5345547644
7878,2024-12-04 06:00:00+00:00,402583.0433063818,115.2819804011057,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,11994.61857161144,400218721.76464933,1851330.9080078483,5553.992724023545,3696.96,840770.532141665,840770.532141665
7879,2024-12-04 07:00:00+00:00,431780.9870595256,107.4063112366706,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,12729.679783276004,400218721.76464933,1851330.9080078483,5553.992724023545,3717.79,843824.7766953832,843824.7766953832
7880,2024-12-04 08:00:00+00:00,414269.2623241555,112.12450087329968,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,13464.74099494057,400218721.76464933,1851330.9080078483,5553.992724023545,3705.29,843187.7951599245,843187.7951599245
7881,2024-12-04 09:00:00+00:00,447083.1063972049,103.29643552248483,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,14199.802206605136,400218721.76464933,1851330.9080078483,5553.992724023545,3728.73,846447.4266295648,846447.4266295648
7882,2024-12-04 10:00:00+00:00,440651.6815918939,105.02233028780748,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,14934.863418269702,400218721.76464933,1851330.9080078483,5553.992724023545,3724.13,846703.355904896,846703.355904896
7883,2024-12-04 11:00:00+00:00,450255.4128412571,102.44592039903401,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,15669.924629934267,400218721.76464933,1851330.9080078483,5553.992724023545,3731.0,848151.0664799872,848151.0664799872
7884,2024-12-04 12:00:00+00:00,435447.71086249227,106.42039420555237,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,16404.98584159883,400218721.76464933,1851330.9080078483,5553.992724023545,3720.41,847780.1955103702,847780.1955103702
7885,2024-12-04 13:00:00+00:00,421823.9347400606,110.08709392281465,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,17140.047053263395,400218721.76464933,1851330.9080078483,5553.992724023545,3710.68,847461.9594708338,847461.9594708338
7886,2024-12-04 14:00:00+00:00,520858.4256614717,83.64984958035453,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,17875.10826492796,400218721.76464933,1851330.9080078483,5553.992724023545,3781.7,855072.1700844264,855072.1700844264
7887,2024-12-04 15:00:00+00:00,579940.8028003948,68.1140597727897,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,18610.169476592524,400218721.76464933,1851330.9080078483,5553.992724023545,3824.39,859045.7013314465,859045.7013314465
7888,2024-12-04 16:00:00+00:00,488874.5531721578,92.13323609170828,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,19345.23068825709,400218721.76464933,1851330.9080078483,5553.992724023545,3758.69,854520.057025958,854520.057025958
7889,2024-12-04 17:00:00+00:00,565094.1443564458,72.00162584638788,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,20080.291899921653,400218721.76464933,1851330.9080078483,5553.992724023545,3813.64,859762.7166491861,859762.7166491861
7890,2024-12-04 18:00:00+00:00,581431.2199478629,67.72440109607658,3705.73,3415.7204610992676,4020.362611430019,1.119059224053334e+18,20815.353111586217,400218721.76464933,1851330.9080078483,5553.992724023545,3825.47,861324.2377204571,861324.2377204571
